cutoff_label,metric_key,n_callers,subsamples,defined_correlations,undefined_correlations,rho_q025,rho_median,rho_q975,full_rho_same_pairs_q025,full_rho_same_pairs_median,full_rho_same_pairs_q975,rho_change_short_minus_full_q025,rho_change_short_minus_full_median,rho_change_short_minus_full_q975,pairs_median,rated_callers_median
first_30s,sylber_final_lengthening,10,2000,2000,0,-0.2090197524865129,0.09116597239736485,0.4695480053633114,-0.4100513516045404,-0.11796344259854866,0.263709977101409,-0.19215352899436117,0.19533935823777987,0.6346645777010067,42.0,7.0
first_30s,sylber_final_lengthening,15,2000,2000,0,-0.14805384886266043,0.10367595982228156,0.3889797594212586,-0.3340076149976296,-0.11184001548948971,0.1637817821009231,-0.10320525516447486,0.20873176744246763,0.547981238439841,62.0,11.0
first_30s,sylber_final_lengthening,20,2000,2000,0,-0.11414570367618761,0.09604510242547074,0.32431429957173685,-0.3015175107712971,-0.11600887732319937,0.1033699468956557,-0.057098922465327474,0.20196193442822785,0.4693849436053091,82.0,15.0
first_30s,sylber_final_lengthening,30,2000,2000,0,-0.0547074798364764,0.09631242687232835,0.2548656365089945,-0.2500729606506122,-0.11872318116848973,0.029326597152257182,0.028286945725607755,0.21698327748765284,0.39181804145958016,124.0,22.0
first_30s,sylber_final_lengthening,40,2000,2000,0,-0.007416182750568443,0.10011096566011948,0.20553999656996957,-0.2024702889401868,-0.11648420493666545,-0.015537701519279978,0.08824782802596674,0.21678983471555963,0.3259869267857147,166.0,29.0
first_30s,sylber_final_lengthening,56,1,1,0,0.09721225600392454,0.09721225600392454,0.09721225600392454,-0.1171362357794979,-0.1171362357794979,-0.1171362357794979,0.21434849178342244,0.21434849178342244,0.21434849178342244,232.0,41.0
first_1m,sylber_final_lengthening,2,2000,1844,156,-0.6831300510639732,0.1070792803185025,0.8944271909999159,-0.8944271909999159,-0.10535368469697448,0.8887643785389182,-0.9528158497186612,0.18540943294485773,1.2649110640673518,12.0,2.0
first_1m,sylber_final_lengthening,3,2000,1971,29,-0.5796130290514093,0.10882299321809624,0.7637626158259733,-0.7759705701987263,-0.10735838854368907,0.6358785074489518,-0.7300821388611928,0.19596910696602973,0.9546515843124818,15.0,3.0
first_1m,sylber_final_lengthening,5,2000,2000,0,-0.36285141878707206,0.1024774356517673,0.5600860861883623,-0.5608751029212036,-0.1002245044109749,0.40390376844754017,-0.39038521529796577,0.18704409791837381,0.701952172920458,26.0,4.0
first_1m,sylber_final_lengthening,8,2000,2000,0,-0.2763771487286899,0.08366417678731472,0.41882196519196535,-0.43835029440466483,-0.0893110825834726,0.3009509457655094,-0.26506898363164305,0.18184705353535013,0.5386971717867991,41.0,7.0
first_1m,sylber_final_lengthening,10,2000,2000,0,-0.22636457705061275,0.07817257838785366,0.39249181460467386,-0.3960261355480753,-0.08968037438486122,0.25439682457410295,-0.19124391674057986,0.17371186738534314,0.5136626707762694,51.0,9.0
first_1m,sylber_final_lengthening,15,2000,2000,0,-0.15749781411054245,0.08705660914046606,0.3094375728537288,-0.3086428867663269,-0.0907753649056301,0.15585252960725365,-0.10323429322983493,0.182508279268989,0.4202594121145641,76.0,13.0
first_1m,sylber_final_lengthening,20,2000,2000,0,-0.09768877509982483,0.08291696545264965,0.2726074415119163,-0.26792621097535124,-0.09484908550710702,0.10942407282907442,-0.04126684670664157,0.17220455553163455,0.3640551818511468,101.0,17.0
first_1m,sylber_final_lengthening,30,2000,2000,0,-0.05390975145029999,0.07976133369030859,0.20832196505731224,-0.2292766191728973,-0.09793322813284801,0.04168434672374808,0.03341983286591732,0.17387686261209417,0.3197976819192986,152.0,26.0
first_1m,sylber_final_lengthening,40,2000,2000,0,-0.008611566708076947,0.07723744601688579,0.17211861434699252,-0.17837741315595754,-0.095799428948597,-0.007032264616932102,0.08443009308174908,0.1707649361389308,0.27473809005072225,203.0,34.0
first_1m,sylber_final_lengthening,56,1,1,0,0.07915258531119336,0.07915258531119336,0.07915258531119336,-0.09471352411160418,-0.09471352411160418,-0.09471352411160418,0.17386610942279754,0.17386610942279754,0.17386610942279754,283.0,48.0
first_2m,sylber_final_lengthening,2,2000,1901,99,-0.8863686283267979,0.05978796264898704,0.8863686283267979,-0.8944271909999159,-0.09759000729485331,0.8944271909999159,-0.7807200583588265,0.15018785229652765,1.1831543484363167,13.0,2.0
first_2m,sylber_final_lengthening,3,2000,1992,8,-0.6224578587380911,0.04917627458346372,0.7011826006501937,-0.7171371656006361,-0.09759000729485331,0.6218047264257656,-0.6324555320336758,0.13281637444848948,0.9020443706470198,15.0,3.0
first_2m,sylber_final_lengthening,5,2000,2000,0,-0.40581041543846424,0.03252528084024639,0.4758922491060455,-0.5305205156820283,-0.09204700091975043,0.40390376844754017,-0.3303746952680775,0.11367805390112751,0.5465577774271928,27.0,5.0
first_2m,sylber_final_lengthening,8,2000,2000,0,-0.30225181031630033,0.041058970834088195,0.37373122826134214,-0.42345784300446343,-0.07345007024250534,0.3021585098617454,-0.1815293731918534,0.10814638065913618,0.4158591885629771,43.0,7.0
first_2m,sylber_final_lengthening,10,2000,2000,0,-0.26986060604371614,0.043104507137572204,0.3288157012828811,-0.3799856017515734,-0.07641080876888487,0.2565983254485584,-0.13693329699789378,0.11154411390175323,0.37627356859798233,54.0,9.0
first_2m,sylber_final_lengthening,15,2000,2000,0,-0.1856655009406886,0.039300659216505295,0.2686481415438125,-0.2998038475133922,-0.07570464545863298,0.16391395497125255,-0.07404071641231687,0.11002073775196254,0.30990162751056427,78.0,14.0
first_2m,sylber_final_lengthening,20,2000,2000,0,-0.15035466990794769,0.03316999292380668,0.22331320450996361,-0.2603659669328784,-0.0794135052593713,0.11651096518948943,-0.03579090041507166,0.10966216860132459,0.2605616065361623,104.0,18.0
first_2m,sylber_final_lengthening,30,2000,2000,0,-0.09580414005771178,0.03136844773282517,0.1596796211111484,-0.21109617565854571,-0.08444223533876044,0.053613534176760555,0.009964072161288865,0.11227853138114495,0.21460469211453254,158.0,27.0
first_2m,sylber_final_lengthening,40,2000,2000,0,-0.05478568776257674,0.030615860961370308,0.12356517434274662,-0.1664329017400171,-0.0809680546695121,0.006703832641335735,0.04640128312905379,0.11166534272978812,0.17862768374481955,209.0,36.0
first_2m,sylber_final_lengthening,56,1,1,0,0.03142404390578418,0.03142404390578418,0.03142404390578418,-0.08032394560368564,-0.08032394560368564,-0.08032394560368564,0.11174798950946982,0.11174798950946982,0.11174798950946982,294.0,51.0
first_3m,sylber_final_lengthening,2,2000,1901,99,-0.8944271909999159,0.08415225741168546,0.8944271909999159,-0.8944271909999159,-0.09759000729485331,0.8944271909999159,-0.7009565531933688,0.1428868927691191,1.1595420713048967,13.0,2.0
first_3m,sylber_final_lengthening,3,2000,1992,8,-0.7022710929802609,0.09759000729485331,0.7074131898617779,-0.7171371656006361,-0.09759000729485331,0.6218047264257656,-0.5178856154730691,0.16090123343780324,0.8077133445235533,15.0,3.0
first_3m,sylber_final_lengthening,5,2000,2000,0,-0.4184443382734465,0.06869004468913084,0.5167617791193326,-0.5305205156820283,-0.09204700091975043,0.40390376844754017,-0.31151696173109894,0.15432531018539886,0.548808574953442,27.0,5.0
first_3m,sylber_final_lengthening,8,2000,2000,0,-0.30462125533926165,0.08113984584999044,0.41343020672434994,-0.42345784300446343,-0.07345007024250534,0.3021585098617454,-0.18131248662502814,0.1494705293261342,0.4239913757917625,43.0,7.0
first_3m,sylber_final_lengthening,10,2000,2000,0,-0.2731556212116922,0.07204815529574574,0.3689941593087497,-0.3799856017515734,-0.07641080876888487,0.2565983254485584,-0.13280521796392616,0.14986226559121435,0.3963892559660187,54.0,9.0
first_3m,sylber_final_lengthening,15,2000,2000,0,-0.17106737020716453,0.0740353286807198,0.2989384339734549,-0.2998038475133922,-0.07570464545863298,0.16391395497125255,-0.044688111787135,0.14998564401218106,0.3326545390248043,78.0,14.0
first_3m,sylber_final_lengthening,20,2000,2000,0,-0.12723042680276128,0.07169809804012514,0.2634646334338879,-0.2603659669328784,-0.0794135052593713,0.11651096518948943,-0.007106143960871263,0.14811378667918168,0.29723921150060717,104.0,18.0
first_3m,sylber_final_lengthening,30,2000,2000,0,-0.07055923970619576,0.06582585308958085,0.20671951382562415,-0.21109617565854571,-0.08444223533876044,0.053613534176760555,0.03913562851829717,0.1470370924314502,0.2589296051727193,158.0,27.0
first_3m,sylber_final_lengthening,40,2000,2000,0,-0.02312023121394035,0.06596205268583785,0.16453721429050483,-0.1664329017400171,-0.0809680546695121,0.006703832641335735,0.07880236032706482,0.1458854195293927,0.22853711897132095,209.0,36.0
first_3m,sylber_final_lengthening,56,1,1,0,0.06742571307501363,0.06742571307501363,0.06742571307501363,-0.08032394560368564,-0.08032394560368564,-0.08032394560368564,0.14774965867869927,0.14774965867869927,0.14774965867869927,294.0,51.0
first_5m,sylber_final_lengthening,2,2000,1901,99,-0.8944271909999159,-0.020902346341684475,0.7972306732771371,-0.8944271909999159,-0.09759000729485331,0.8944271909999159,-0.5655423846795503,0.0,0.8823259665964731,13.0,2.0
first_5m,sylber_final_lengthening,3,2000,1992,8,-0.7313818327793039,-0.030940472447427453,0.6362850567010121,-0.7171371656006361,-0.09759000729485331,0.6218047264257656,-0.3620445829477321,0.02401529286321313,0.5855400437691198,15.0,3.0
first_5m,sylber_final_lengthening,5,2000,2000,0,-0.5030557589609324,-0.032032353718661546,0.4286541327836028,-0.5305205156820283,-0.09204700091975043,0.40390376844754017,-0.21986023981092634,0.04059743256189666,0.35430259478090165,27.0,5.0
first_5m,sylber_final_lengthening,8,2000,2000,0,-0.3884983471500889,-0.029724665200927446,0.326467238333463,-0.42345784300446343,-0.07345007024250534,0.3021585098617454,-0.12687152592488585,0.04135065139854255,0.24447529627298326,43.0,7.0
first_5m,sylber_final_lengthening,10,2000,2000,0,-0.34025458870138775,-0.026763851679849585,0.2729155309421729,-0.3799856017515734,-0.07641080876888487,0.2565983254485584,-0.09911957517993242,0.04279957135272726,0.21663411847572245,54.0,9.0
first_5m,sylber_final_lengthening,15,2000,2000,0,-0.25925916084312545,-0.02710357881564884,0.19871114445377877,-0.2998038475133922,-0.07570464545863298,0.16391395497125255,-0.06276067884128177,0.044897322533090527,0.17058889493064597,78.0,14.0
first_5m,sylber_final_lengthening,20,2000,2000,0,-0.21544860011100073,-0.031241826627724786,0.16868388082807872,-0.2603659669328784,-0.0794135052593713,0.11651096518948943,-0.041427029557452845,0.04499912779165236,0.14262391004443656,104.0,18.0
first_5m,sylber_final_lengthening,30,2000,2000,0,-0.16731578217722945,-0.03469628881179138,0.10362551205633737,-0.21109617565854571,-0.08444223533876044,0.053613534176760555,-0.015156919186906485,0.046727249494028095,0.11042583769249824,158.0,27.0
first_5m,sylber_final_lengthening,40,2000,2000,0,-0.11815689314311319,-0.034747693181303135,0.06445363355788045,-0.1664329017400171,-0.0809680546695121,0.006703832641335735,0.004552507064648571,0.04757152304962345,0.09013906037980511,209.0,36.0
first_5m,sylber_final_lengthening,56,1,1,0,-0.03301101026408388,-0.03301101026408388,-0.03301101026408388,-0.08032394560368564,-0.08032394560368564,-0.08032394560368564,0.04731293533960176,0.04731293533960176,0.04731293533960176,294.0,51.0
full,sylber_final_lengthening,2,2000,1901,99,-0.8944271909999159,-0.09759000729485331,0.8944271909999159,-0.8944271909999159,-0.09759000729485331,0.8944271909999159,0.0,0.0,0.0,13.0,2.0
full,sylber_final_lengthening,3,2000,1992,8,-0.7171371656006361,-0.09759000729485331,0.6218047264257656,-0.7171371656006361,-0.09759000729485331,0.6218047264257656,0.0,0.0,0.0,15.0,3.0
full,sylber_final_lengthening,5,2000,2000,0,-0.5305205156820283,-0.09204700091975043,0.40390376844754017,-0.5305205156820283,-0.09204700091975043,0.40390376844754017,0.0,0.0,0.0,27.0,5.0
full,sylber_final_lengthening,8,2000,2000,0,-0.42345784300446343,-0.07345007024250534,0.3021585098617454,-0.42345784300446343,-0.07345007024250534,0.3021585098617454,0.0,0.0,0.0,43.0,7.0
full,sylber_final_lengthening,10,2000,2000,0,-0.3799856017515734,-0.07641080876888487,0.2565983254485584,-0.3799856017515734,-0.07641080876888487,0.2565983254485584,0.0,0.0,0.0,54.0,9.0
full,sylber_final_lengthening,15,2000,2000,0,-0.2998038475133922,-0.07570464545863298,0.16391395497125255,-0.2998038475133922,-0.07570464545863298,0.16391395497125255,0.0,0.0,0.0,78.0,14.0
full,sylber_final_lengthening,20,2000,2000,0,-0.2603659669328784,-0.0794135052593713,0.11651096518948943,-0.2603659669328784,-0.0794135052593713,0.11651096518948943,0.0,0.0,0.0,104.0,18.0
full,sylber_final_lengthening,30,2000,2000,0,-0.21109617565854571,-0.08444223533876044,0.053613534176760555,-0.21109617565854571,-0.08444223533876044,0.053613534176760555,0.0,0.0,0.0,158.0,27.0
full,sylber_final_lengthening,40,2000,2000,0,-0.1664329017400171,-0.0809680546695121,0.006703832641335735,-0.1664329017400171,-0.0809680546695121,0.006703832641335735,0.0,0.0,0.0,209.0,36.0
full,sylber_final_lengthening,56,1,1,0,-0.08032394560368564,-0.08032394560368564,-0.08032394560368564,-0.08032394560368564,-0.08032394560368564,-0.08032394560368564,0.0,0.0,0.0,294.0,51.0
first_30s,turn_duration,2,2000,1846,154,-0.8944271909999159,0.1308312048464419,0.8944271909999159,-0.8944271909999159,0.0,0.8944271909999159,-1.1952286093343936,0.1493438736238702,1.561440116717653,10.0,2.0
first_30s,turn_duration,3,2000,1977,23,-0.5631616766739044,0.10012523486435178,0.7637626158259733,-0.7792368583904056,0.0033978731913813596,0.7637626158259733,-0.8260331876309022,0.09175973131181563,1.2510042173896159,14.0,3.0
first_30s,turn_duration,5,2000,2000,0,-0.3538352188315891,0.07371711418376636,0.48187586556088086,-0.5507757903229706,0.025110931806439363,0.4449417438818587,-0.6202263248512665,0.05147243940197073,0.8484641733765587,23.0,5.0
first_30s,turn_duration,8,2000,2000,0,-0.23280899204584138,0.07288447651435093,0.37075341747930407,-0.39366167879181657,0.007388828554572469,0.3100225115383022,-0.4439475763866923,0.06028795698400008,0.6378895796619418,38.0,7.0
first_30s,turn_duration,10,2000,2000,0,-0.19840766934274545,0.07282619793364789,0.32238138391782745,-0.287258247415314,0.011016476321441888,0.24559953777459126,-0.3432220512878652,0.060970840064922024,0.5323785686486299,47.0,9.0
first_30s,turn_duration,15,2000,2000,0,-0.1317247399902659,0.06056345063382535,0.2539022137147138,-0.2272978577232967,0.008336769959417397,0.19780594050169278,-0.2608499809520893,0.056809789476418605,0.40810926251731033,71.0,13.0
first_30s,turn_duration,20,2000,2000,0,-0.09922671719986745,0.06611112212241214,0.2210383958432935,-0.16734276108229523,0.006734248205598566,0.1704839793627495,-0.22130031084269894,0.057899298071108496,0.3279317923883589,94.0,18.0
first_30s,turn_duration,30,2000,2000,0,-0.043027778794537994,0.06643524066974996,0.1751187504685331,-0.10953714994242077,0.006405406450968289,0.11475907454535504,-0.11693352006700852,0.06269120481241006,0.24467320677936194,141.0,26.0
first_30s,turn_duration,40,2000,2000,0,-0.005724671735161639,0.06365077037461357,0.13840675173269726,-0.0719700043980843,0.003205629418736502,0.08534455039038377,-0.07031195291179415,0.0606221987191962,0.19021433825466655,188.0,35.0
first_30s,turn_duration,56,1,1,0,0.0643941101502769,0.0643941101502769,0.0643941101502769,0.005162346587957238,0.005162346587957238,0.005162346587957238,0.05923176356231967,0.05923176356231967,0.05923176356231967,263.0,49.0
first_1m,turn_duration,2,2000,1887,113,-0.8920096221979804,0.2161010236456067,0.9121593238215745,-0.8944271909999159,0.003464711458025265,0.892009622197979,-1.3416407864998738,0.23002587936722513,1.5083811438803107,12.0,2.0
first_1m,turn_duration,3,2000,1985,15,-0.6611073566849315,0.20506233115536987,0.8063284408105567,-0.712133157435945,0.011893911809799667,0.7318626170977306,-0.9759000729485332,0.22370695629963802,1.107798529669345,15.0,3.0
first_1m,turn_duration,5,2000,2000,0,-0.3183082762856695,0.18518486844806675,0.6160275461879514,-0.4842569618011185,0.02821462358097831,0.4234254212727455,-0.5568522858590444,0.17389432305245103,0.8397358680459895,27.0,5.0
first_1m,turn_duration,8,2000,2000,0,-0.15958266348768627,0.19733440184970352,0.5068163086070612,-0.330723224811103,0.015535501890779119,0.30182517191185504,-0.32637950698094487,0.18687657156453927,0.6468343665624485,42.0,7.0
first_1m,turn_duration,10,2000,2000,0,-0.1272798644519153,0.20004448435791994,0.4666326132836471,-0.26380274056604985,0.015748720887827455,0.24919618688898032,-0.24774605850934234,0.19206151523423198,0.5749866364964471,53.0,9.0
first_1m,turn_duration,15,2000,2000,0,-0.04794695876469979,0.1903210481482595,0.4074779811238257,-0.1994080074080806,0.014952427674500848,0.20049564688844587,-0.12852769490012278,0.17634871559573645,0.4733590919684954,77.0,13.0
first_1m,turn_duration,20,2000,2000,0,0.017443622480376994,0.19201743469316157,0.36588310982064615,-0.14384421810572307,0.01412689204429165,0.17069590149057884,-0.0752170568984811,0.17625946435994477,0.4202338975210418,103.0,18.0
first_1m,turn_duration,30,2000,2000,0,0.07167866404483027,0.1946843234266919,0.3178833278257906,-0.0957352638371623,0.013186891109258008,0.11560140348837102,0.0070179595874858055,0.18187296419269952,0.34720575495236106,155.0,27.0
first_1m,turn_duration,40,2000,2000,0,0.10402986946041964,0.19202265482656344,0.27102138899096734,-0.06172465477332588,0.010184108245621618,0.08788743958731564,0.06300771330536414,0.18028907082678858,0.3020068206845324,206.0,36.0
first_1m,turn_duration,56,1,1,0,0.19283643899576827,0.19283643899576827,0.19283643899576827,0.012288899273136734,0.012288899273136734,0.012288899273136734,0.18054753972263154,0.18054753972263154,0.18054753972263154,289.0,50.0
first_2m,turn_duration,2,2000,1904,96,-0.8783100656536799,0.0895350853272371,0.8728715609439693,-0.8944271909999159,0.009283435286014954,0.8783100656536799,-0.7061878636037996,0.08011402691033531,0.6633785162621155,13.0,2.0
first_2m,turn_duration,3,2000,1992,8,-0.5948157449095346,0.1005736100592323,0.6490805871977509,-0.6853472014763514,0.012497541718748492,0.7006490497453707,-0.5866523493053643,0.09620239681324996,0.5824609965718892,15.0,3.0
first_2m,turn_duration,5,2000,2000,0,-0.3997409664220875,0.09949656171981677,0.4645764281106645,-0.4879138643684619,0.027521049698116362,0.41560024954736197,-0.3691203834543771,0.08892669306664731,0.4574165140762848,27.0,5.0
first_2m,turn_duration,8,2000,2000,0,-0.27771698356044655,0.09619371516160846,0.3616047870214673,-0.33762296418795573,0.009116765662318602,0.2989868893392736,-0.22172417909578068,0.09145229077215396,0.38278880160847367,43.0,7.0
first_2m,turn_duration,10,2000,2000,0,-0.17598320330036063,0.09774586330415787,0.34809471054691776,-0.2727123234524511,0.008470198292266723,0.24411675713726058,-0.16600739659917504,0.08863682817446697,0.3477114527887338,54.0,9.0
first_2m,turn_duration,15,2000,2000,0,-0.12401026441672212,0.0984542460597061,0.2753022782903683,-0.2062879873370859,0.00843166982475661,0.19602390494772987,-0.1088900794808562,0.08737547783729982,0.2854618357392837,78.0,14.0
first_2m,turn_duration,20,2000,2000,0,-0.067144286129432,0.09688834128808402,0.2490211630977685,-0.1492507066708758,0.0069720790233308745,0.16590337623159726,-0.07149560890695116,0.09096838546897007,0.23964076692811428,105.0,18.0
first_2m,turn_duration,30,2000,2000,0,-0.017360315680250572,0.09784255951901163,0.20803134065376644,-0.10475107026932026,0.006808943410176103,0.1155769426850193,-0.02331045478650657,0.09133301320354939,0.19972537095556486,158.0,27.0
first_2m,turn_duration,40,2000,2000,0,0.02525758751371356,0.09775444326047408,0.16512998215134775,-0.06744501900100477,0.004147717614182337,0.08306213180608737,0.016035869559817884,0.09360416533832144,0.16533163963093708,210.0,36.0
first_2m,turn_duration,56,1,1,0,0.09705841842312822,0.09705841842312822,0.09705841842312822,0.006123861887608548,0.006123861887608548,0.006123861887608548,0.09093455653551967,0.09093455653551967,0.09093455653551967,295.0,51.0
first_3m,turn_duration,2,2000,1904,96,-0.8783100656536799,0.07091939537944865,0.8944271909999159,-0.8944271909999159,0.009283435286014954,0.8783100656536799,-0.5073005776088747,0.031620862834026854,0.5818573654517123,13.0,2.0
first_3m,turn_duration,3,2000,1992,8,-0.6829761586049117,0.05928599950495358,0.7354916321399863,-0.6853472014763514,0.012497541718748492,0.7006490497453707,-0.38790491030114155,0.03494528750768611,0.4268516302067791,15.0,3.0
first_3m,turn_duration,5,2000,2000,0,-0.4671861797130197,0.05565080504051223,0.44977076762675106,-0.4879138643684619,0.027521049698116362,0.41560024954736197,-0.21679675880646523,0.028331189620216215,0.30936125103605766,27.0,5.0
first_3m,turn_duration,8,2000,2000,0,-0.32097956236905256,0.04955513782939804,0.32620055645990964,-0.33762296418795573,0.009116765662318602,0.2989868893392736,-0.14085169001942452,0.035449938129648924,0.2430316332907084,43.0,7.0
first_3m,turn_duration,10,2000,2000,0,-0.23849122767364273,0.04129787831121967,0.2945722477456031,-0.2727123234524511,0.008470198292266723,0.24411675713726058,-0.11468685782021645,0.030203461513293867,0.21409971171089803,54.0,9.0
first_3m,turn_duration,15,2000,2000,0,-0.17190318777091176,0.04720572395753399,0.24606993513927836,-0.2062879873370859,0.00843166982475661,0.19602390494772987,-0.08323273467000039,0.036713781870999815,0.16874840337834573,78.0,14.0
first_3m,turn_duration,20,2000,2000,0,-0.12186076187974948,0.04525692290061033,0.2155944696851662,-0.1492507066708758,0.0069720790233308745,0.16590337623159726,-0.06311026974416177,0.03727978338310932,0.14169266631792898,105.0,18.0
first_3m,turn_duration,30,2000,2000,0,-0.07057052858535283,0.04645695269317266,0.1573989943653954,-0.10475107026932026,0.006808943410176103,0.1155769426850193,-0.03296548465480374,0.04024948710803941,0.11257343100439925,158.0,27.0
first_3m,turn_duration,40,2000,2000,0,-0.030647107149399094,0.046167977092104476,0.12358667446027716,-0.06744501900100477,0.004147717614182337,0.08306213180608737,-0.012044751665694343,0.04171988964113818,0.088160214404962,210.0,36.0
first_3m,turn_duration,56,1,1,0,0.045950234717056906,0.045950234717056906,0.045950234717056906,0.006123861887608548,0.006123861887608548,0.006123861887608548,0.039826372829448356,0.039826372829448356,0.039826372829448356,295.0,51.0
first_5m,turn_duration,2,2000,1904,96,-0.8944271909999159,0.01986112220445689,0.8783100656536799,-0.8944271909999159,0.009283435286014954,0.8783100656536799,-0.46120186309392036,0.0,0.45454834155713275,13.0,2.0
first_5m,turn_duration,3,2000,1992,8,-0.7024499285914527,0.029082912060922568,0.7048573975236996,-0.6853472014763514,0.012497541718748492,0.7006490497453707,-0.2579496005321518,0.0,0.36338142065912205,15.0,3.0
first_5m,turn_duration,5,2000,2000,0,-0.4767742050583639,0.03483413574502786,0.4300174463822985,-0.4879138643684619,0.027521049698116362,0.41560024954736197,-0.14062631273820483,-0.0005281663491345234,0.25507434839169135,27.0,5.0
first_5m,turn_duration,8,2000,2000,0,-0.34734357252200165,0.024436547368696476,0.30833223533619397,-0.33762296418795573,0.009116765662318602,0.2989868893392736,-0.08819404403125695,0.0016064981948514107,0.17958173594766375,43.0,7.0
first_5m,turn_duration,10,2000,2000,0,-0.25566873341740254,0.024038416441719744,0.2549199782179559,-0.2727123234524511,0.008470198292266723,0.24411675713726058,-0.07359751851647436,0.00030898885029023715,0.15323401757969538,54.0,9.0
first_5m,turn_duration,15,2000,2000,0,-0.19240500880021838,0.024757623809605105,0.21038276219244087,-0.2062879873370859,0.00843166982475661,0.19602390494772987,-0.05590798286313406,0.003945906898482454,0.10774183300739472,78.0,14.0
first_5m,turn_duration,20,2000,2000,0,-0.14109360434250887,0.01974652468337223,0.17940193893342113,-0.1492507066708758,0.0069720790233308745,0.16590337623159726,-0.04652924148939724,0.004300266126138742,0.08157152550987846,105.0,18.0
first_5m,turn_duration,30,2000,2000,0,-0.09269891216750206,0.020769120207262598,0.1280422428491609,-0.10475107026932026,0.006808943410176103,0.1155769426850193,-0.030061991058735058,0.015550199687106652,0.05952102279744566,158.0,27.0
first_5m,turn_duration,40,2000,2000,0,-0.05442012688887123,0.01858417016752768,0.0963721951202257,-0.06744501900100477,0.004147717614182337,0.08306213180608737,-0.02044402693116998,0.017131940288982933,0.04125377625260142,210.0,36.0
first_5m,turn_duration,56,1,1,0,0.019713896271721112,0.019713896271721112,0.019713896271721112,0.006123861887608548,0.006123861887608548,0.006123861887608548,0.013590034384112566,0.013590034384112566,0.013590034384112566,295.0,51.0
full,turn_duration,2,2000,1904,96,-0.8944271909999159,0.009283435286014954,0.8783100656536799,-0.8944271909999159,0.009283435286014954,0.8783100656536799,0.0,0.0,0.0,13.0,2.0
full,turn_duration,3,2000,1992,8,-0.6853472014763514,0.012497541718748492,0.7006490497453707,-0.6853472014763514,0.012497541718748492,0.7006490497453707,0.0,0.0,0.0,15.0,3.0
full,turn_duration,5,2000,2000,0,-0.4879138643684619,0.027521049698116362,0.41560024954736197,-0.4879138643684619,0.027521049698116362,0.41560024954736197,0.0,0.0,0.0,27.0,5.0
full,turn_duration,8,2000,2000,0,-0.33762296418795573,0.009116765662318602,0.2989868893392736,-0.33762296418795573,0.009116765662318602,0.2989868893392736,0.0,0.0,0.0,43.0,7.0
full,turn_duration,10,2000,2000,0,-0.2727123234524511,0.008470198292266723,0.24411675713726058,-0.2727123234524511,0.008470198292266723,0.24411675713726058,0.0,0.0,0.0,54.0,9.0
full,turn_duration,15,2000,2000,0,-0.2062879873370859,0.00843166982475661,0.19602390494772987,-0.2062879873370859,0.00843166982475661,0.19602390494772987,0.0,0.0,0.0,78.0,14.0
full,turn_duration,20,2000,2000,0,-0.1492507066708758,0.0069720790233308745,0.16590337623159726,-0.1492507066708758,0.0069720790233308745,0.16590337623159726,0.0,0.0,0.0,105.0,18.0
full,turn_duration,30,2000,2000,0,-0.10475107026932026,0.006808943410176103,0.1155769426850193,-0.10475107026932026,0.006808943410176103,0.1155769426850193,0.0,0.0,0.0,158.0,27.0
full,turn_duration,40,2000,2000,0,-0.06744501900100477,0.004147717614182337,0.08306213180608737,-0.06744501900100477,0.004147717614182337,0.08306213180608737,0.0,0.0,0.0,210.0,36.0
full,turn_duration,56,1,1,0,0.006123861887608548,0.006123861887608548,0.006123861887608548,0.006123861887608548,0.006123861887608548,0.006123861887608548,0.0,0.0,0.0,295.0,51.0
first_30s,signed_response_gap,2,2000,1846,154,-0.8944271909999159,0.13714191107775164,0.8136030748430138,-0.8944271909999159,0.14107607455049542,0.8783100656536799,-1.469587783854137,0.0,1.2649110640673518,10.0,2.0
first_30s,signed_response_gap,3,2000,1977,23,-0.7711192429841701,0.13031212583539617,0.7578404654284163,-0.8368871977653308,0.14660817305047838,0.753653686373705,-1.002482959904178,0.0,1.0004328067720494,14.0,3.0
first_30s,signed_response_gap,5,2000,2000,0,-0.48900278950948334,0.13262082058999938,0.5981848442415586,-0.4839973292467044,0.1672926415832794,0.5942777174366043,-0.6778800358664727,-0.02328027990315118,0.6234627228347136,23.0,5.0
first_30s,signed_response_gap,8,2000,2000,0,-0.30518701086207906,0.11465704346417531,0.45668455122725227,-0.2418930634331185,0.17483299213834425,0.5265676684085596,-0.48870423723663775,-0.0626368090107198,0.3867595526508163,37.0,7.0
first_30s,signed_response_gap,10,2000,2000,0,-0.2479942233598289,0.10787640627957881,0.4157890940983602,-0.16995815609237894,0.16757962226869522,0.45941751093289873,-0.43165119669084634,-0.06479126886014566,0.30125425117496535,47.0,9.0
first_30s,signed_response_gap,15,2000,2000,0,-0.15807931216085044,0.10943665320500182,0.35448903651599434,-0.07081074277407655,0.17393546826801576,0.3831326742376025,-0.3359386224655831,-0.0674453046475641,0.20911299537208486,70.0,13.0
first_30s,signed_response_gap,20,2000,2000,0,-0.11571848585139106,0.1103644941969863,0.3047657627887573,-0.01599635660122029,0.18401151678765124,0.3653480216049012,-0.2878888419150477,-0.07952210814404728,0.16183570285208598,93.0,18.0
